p0387,GO:0016301
p0387,GO:0016491
p0387,GO:0016829
p0387,GO:0016853
p0388,GO:0003674
p0388,GO:0016491
p0388,GO:0043167
p0389,GO:0003723
p0389,GO:0003729
p0389,GO:0003735
p0389,GO:0019843
p0390,GO:0003674
p0390,GO:0016765
p0391,GO:0016491
p0391,GO:0043167
p0392,GO:0003674
p0392,GO:0016887
p0392,GO:0022857
p0392,GO:0043167
p0393,GO:0016491
p0393,GO:0043167
p0394,GO:0016829
p0395,GO:0003674
p0395,GO:0016887
p0395,GO:0022857
p0395,GO:0043167
p0396,GO:0003674
p0396,GO:0016757
p0396,GO:0043167
p0397,GO:0003674
p0397,GO:0008168
p0398,GO:0003674
p0398,GO:0003677
p0398,GO:0004386
p0398,GO:0016853
p0398,GO:0016887
p0398,GO:0043167
p0399,GO:0003674
p0399,GO:0016757
